"Data Source","World Development Indicators",

"Last Updated Date","2018-05-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Antigua and Barbuda","ATG","Rural population (% of total population)","SP.RUR.TOTL.ZS","60.344","60.96","61.573","62.183","62.789","63.39","63.988","64.582","65.171","65.755","66.181","66.102","66.022","65.943","65.863","65.783","65.703","65.623","65.543","65.462","65.382","65.302","65.221","65.14","65.06","64.979","64.898","64.817","64.736","64.655","64.574","64.535","64.915","65.291","65.666","66.039","66.41","66.779","67.145","67.51","67.873","68.26","68.901","69.535","70.163","70.781","71.393","71.997","72.594","73.181","73.761","74.333","74.865","75.357","75.81","76.227","76.607","",
"Australia","AUS","Rural population (% of total population)","SP.RUR.TOTL.ZS","18.471","18.059","17.663","17.273","16.89","16.515","16.145","15.783","15.427","15.078","14.735","14.4","14.319","14.239","14.159","14.079","14","14.06","14.119","14.179","14.24","14.3","14.36","14.42","14.48","14.54","14.6","14.6","14.6","14.6","14.6","14.6","14.434","14.252","14.072","13.894","13.717","13.496","13.273","13.053","12.835","12.622","12.459","12.305","12.151","12","11.85","11.702","11.555","11.41","11.267","11.125","10.985","10.847","10.711","10.577","10.446","",
"Austria","AUT","Rural population (% of total population)","SP.RUR.TOTL.ZS","35.28","35.186","35.137","35.087","35.038","34.989","34.939","34.89","34.841","34.792","34.742","34.699","34.689","34.679","34.669","34.659","34.649","34.639","34.629","34.619","34.609","34.595","34.554","34.514","34.474","34.434","34.394","34.354","34.314","34.275","34.235","34.2","34.2","34.2","34.2","34.2","34.2","34.2","34.2","34.2","34.2","34.199","34.194","34.188","34.182","34.176","34.171","34.165","34.159","34.153","34.148","34.142","34.136","34.116","34.081","34.032","33.968","",
"Azerbaijan","AZE","Rural population (% of total population)","SP.RUR.TOTL.ZS","47.337","47.636","47.936","48.236","48.536","48.836","49.136","49.436","49.737","50.037","49.992","49.538","49.083","48.629","48.302","48.103","47.904","47.706","47.508","47.345","47.223","47.103","46.982","46.861","46.701","46.502","46.303","46.105","45.906","45.943","46.251","46.559","46.868","47.176","47.485","47.794","48.104","48.412","48.722","48.815","48.614","48.413","48.213","48.012","47.811","47.611","47.411","47.21","47.01","46.81","46.599","46.377","46.144","45.9","45.645","45.38","45.105","",
"Burundi","BDI","Rural population (% of total population)","SP.RUR.TOTL.ZS","97.923","97.885","97.846","97.807","97.767","97.706","97.605","97.499","97.389","97.274","97.155","97.03","96.899","96.764","96.623","96.475","96.322","96.162","95.995","95.822","95.661","95.497","95.326","95.15","94.967","94.779","94.583","94.38","94.17","93.953","93.729","93.545","93.363","93.177","92.986","92.789","92.588","92.382","92.17","91.964","91.754","91.539","91.318","91.092","90.861","90.625","90.383","90.136","89.882","89.624","89.359","89.088","88.811","88.528","88.239","87.943","87.641","",
"Belgium","BEL","Rural population (% of total population)","SP.RUR.TOTL.ZS","7.54000000000001","7.446","7.321","7.16500000000001","7.012","6.863","6.71599999999999","6.572","6.431","6.29300000000001","6.157","6.024","5.89400000000001","5.767","5.642","5.52","5.40000000000001","5.194","4.995","4.804","4.619","4.465","4.363","4.26300000000001","4.16500000000001","4.06999999999999","3.977","3.88500000000001","3.79600000000001","3.708","3.623","3.539","3.458","3.378","3.3","3.223","3.149","3.07599999999999","3.004","2.935","2.872","2.816","2.761","2.708","2.655","2.60299999999999","2.55200000000001","2.503","2.45399999999999","2.40600000000001","2.35899999999999","2.313","2.268","2.224","2.182","2.142","2.10299999999999","",
"Benin","BEN","Rural population (% of total population)","SP.RUR.TOTL.ZS","90.725","90.144","89.53","88.882","88.199","87.481","86.725","85.931","85.097","84.224","83.309","82.353","81.352","80.311","79.225","78.096","76.921","75.707","74.448","73.324","72.661","71.99","71.308","70.616","69.914","69.204","68.483","67.754","67.015","66.27","65.515","64.753","64.173","63.864","63.553","63.242","62.929","62.615","62.301","61.985","61.667","61.35","61.031","60.703","60.365","60.018","59.662","59.297","58.922","58.539","58.146","57.744","57.333","56.914","56.486","56.05","55.605","",
"Burkina Faso","BFA","Rural population (% of total population)","SP.RUR.TOTL.ZS","95.3","95.204","95.107","95.007","94.905","94.802","94.697","94.589","94.48","94.368","94.254","94.139","94.02","93.9","93.778","93.653","93.332","92.849","92.332","91.782","91.195","90.572","89.909","89.204","88.456","87.666","87.168","86.928","86.684","86.437","86.185","85.93","85.67","85.407","85.14","84.869","84.593","84.125","83.49","82.834","82.156","81.46","80.742","80.004","79.243","78.463","77.661","76.837","76.007","75.172","74.335","73.495","72.654","71.814","70.976","70.141","69.312","",
"Bangladesh","BGD","Rural population (% of total population)","SP.RUR.TOTL.ZS","94.865","94.722","94.502","94.273","94.036","93.789","93.533","93.267","92.991","92.704","92.407","92.099","91.779","91.447","90.966","90.164","89.299","88.37","87.371","86.299","85.149","84.199","83.788","83.369","82.94","82.504","82.059","81.605","81.141","80.67","80.189","79.743","79.39","79.034","78.672","78.307","77.936","77.562","77.182","76.798","76.41","75.904","75.244","74.571","73.886","73.191","72.483","71.763","71.032","70.291","69.538","68.775","68.01","67.247","66.484","65.723","64.965","",
"Bulgaria","BGR","Rural population (% of total population)","SP.RUR.TOTL.ZS","62.9","61.218","59.506","57.77","56.013","54.245","52.767","51.501","50.232","48.966","47.7","46.64","45.581","44.529","43.481","42.438","41.474","40.572","39.674","38.784","37.9","37.397","36.896","36.397","35.901","35.41","35.001","34.654","34.308","33.965","33.623","33.283","32.944","32.67","32.443","32.218","31.993","31.769","31.546","31.323","31.101","30.834","30.476","30.121","29.767","29.416","29.068","28.722","28.378","28.037","27.698","27.362","27.029","26.7","26.374","26.052","25.734","",
"Bahrain","BHR","Rural population (% of total population)","SP.RUR.TOTL.ZS","17.68","17.663","17.645","17.628","17.611","17.5","17.239","16.981","16.725","16.474","16.225","15.979","15.735","15.496","15.259","15.025","14.794","14.566","14.341","14.118","13.899","13.683","13.469","13.258","13.05","12.845","12.643","12.443","12.246","12.051","11.86","11.671","11.602","11.605","11.608","11.612","11.615","11.618","11.621","11.624","11.628","11.631","11.63","11.624","11.614","11.6","11.581","11.559","11.532","11.5","11.465","11.425","11.381","11.333","11.281","11.225","11.165","",
"Bahamas, The","BHS","Rural population (% of total population)","SP.RUR.TOTL.ZS","40.288","39.546","38.807","38.074","37.358","36.657","35.96","35.27","34.584","33.907","33.236","32.571","31.912","31.262","30.619","29.983","29.353","28.734","28.121","27.516","26.898","26.157","25.429","24.715","24.013","23.326","22.653","21.993","21.346","20.716","20.162","19.933","19.707","19.482","19.26","19.039","18.82","18.604","18.389","18.176","17.991","17.936","17.882","17.828","17.774","17.72","17.666","17.612","17.558","17.505","17.451","17.394","17.333","17.268","17.199","17.126","17.049","",
"Bosnia and Herzegovina","BIH","Rural population (% of total population)","SP.RUR.TOTL.ZS","80.96","80.314","79.563","78.791","77.996","77.183","76.348","75.491","74.613","73.717","72.799","71.906","71.125","70.334","69.529","68.712","67.882","67.043","66.192","65.33","64.457","63.718","63.393","63.067","62.739","62.411","62.081","61.75","61.417","61.085","60.751","60.505","60.526","60.547","60.568","60.589","60.61","60.631","60.652","60.673","60.694","60.715","60.736","60.756","60.777","60.798","60.819","60.84","60.839","60.817","60.774","60.709","60.622","60.514","60.384","60.233","60.06","",
"Belarus","BLR","Rural population (% of total population)","SP.RUR.TOTL.ZS","67.599","66.478","65.337","64.178","63","61.873","60.731","59.578","58.412","57.24","55.99","54.651","53.303","51.954","50.6","49.386","48.171","46.961","45.753","44.598","43.502","42.416","41.336","40.264","39.2","38.167","37.143","36.13","35.128","34.415","34.019","33.626","33.234","32.845","32.459","32.074","31.692","31.313","30.936","30.518","30.027","29.542","29.061","28.585","28.113","27.646","27.184","26.727","26.274","25.828","25.385","24.954","24.533","24.123","23.723","23.333","22.954","",
"Belize","BLZ","Rural population (% of total population)","SP.RUR.TOTL.ZS","45.972","46.28","46.59","46.899","47.21","47.519","47.83","48.14","48.451","48.762","49.037","49.195","49.354","49.512","49.671","49.829","49.988","50.146","50.305","50.463","50.626","50.817","51.008","51.199","51.39","51.581","51.772","51.963","52.154","52.345","52.535","52.694","52.649","52.605","52.561","52.516","52.472","52.427","52.383","52.338","52.337","52.608","52.878","53.149","53.42","53.689","53.959","54.229","54.499","54.768","55.037","55.282","55.504","55.702","55.876","56.027","56.155","",
"Bermuda","BMU","Rural population (% of total population)","SP.RUR.TOTL.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Bolivia","BOL","Rural population (% of total population)","SP.RUR.TOTL.ZS","63.238","62.941","62.643","62.344","62.043","61.743","61.441","61.138","60.834","60.53","60.224","59.918","59.611","59.304","58.996","58.686","58.376","57.554","56.558","55.557","54.549","53.541","52.528","51.514","50.496","49.481","48.465","47.451","46.437","45.429","44.423","43.421","42.452","41.833","41.215","40.6","40.109","39.62","39.134","38.649","38.166","37.687","37.209","36.736","36.268","35.806","35.348","34.896","34.45","34.009","33.574","33.145","32.721","32.304","31.893","31.488","31.089","",
"Brazil","BRA","Rural population (% of total population)","SP.RUR.TOTL.ZS","53.861","52.878","51.901","50.922","49.941","48.963","47.984","47.007","46.03","45.06","44.091","43.106","42.121","41.145","40.174","39.211","38.255","37.311","36.375","35.449","34.532","33.63","32.738","31.858","30.99","30.138","29.297","28.471","27.658","26.861","26.078","25.31","24.556","23.819","23.097","22.39","21.698","20.952","20.219","19.504","18.808","18.447","18.12","17.797","17.479","17.166","16.857","16.552","16.251","15.956","15.665","15.377","15.099","14.829","14.567","14.313","14.067","",
"Barbados","BRB","Rural population (% of total population)","SP.RUR.TOTL.ZS","63.223","63.151","63.078","63.005","62.932","62.859","62.786","62.713","62.64","62.567","62.461","62.245","62.029","61.814","61.597","61.38","61.162","60.944","60.726","60.507","60.418","61.149","61.876","62.598","63.315","64.025","64.729","65.428","66.12","66.804","67.35","67.228","67.106","66.984","66.861","66.738","66.614","66.491","66.367","66.244","66.17","66.349","66.528","66.706","66.884","67.061","67.238","67.414","67.59","67.765","67.94","68.095","68.231","68.348","68.446","68.525","68.585","",
"Brunei Darussalam","BRN","Rural population (% of total population)","SP.RUR.TOTL.ZS","56.599","54.772","52.93","51.08","49.224","47.375","45.531","43.7","41.882","40.092","38.325","36.588","36.766","37.177","37.591","38.006","38.424","38.843","39.263","39.686","40.11","40.535","39.966","39.222","38.481","37.748","37.02","36.297","35.579","34.87","34.167","33.47","32.922","32.396","31.874","31.356","30.842","30.334","29.83","29.331","28.836","28.348","27.864","27.394","26.939","26.497","26.069","25.655","25.254","24.866","24.49","24.128","23.777","23.439","23.113","22.798","22.495","",
"Bhutan","BTN","Rural population (% of total population)","SP.RUR.TOTL.ZS","96.404","96.208","96.001","95.783","95.554","95.313","95.06","94.793","94.513","94.219","93.911","93.587","93.246","92.89","92.516","92.124","91.712","91.283","90.832","90.361","89.868","89.354","88.816","88.255","87.668","87.059","86.423","85.76","85.071","84.355","83.612","82.839","82.038","81.209","80.351","79.463","78.544","77.599","76.623","75.617","74.582","73.52","72.43","71.312","70.165","69.035","68.288","67.531","66.764","65.99","65.207","64.415","63.632","62.861","62.102","61.356","60.623","",
"Botswana","BWA","Rural population (% of total population)","SP.RUR.TOTL.ZS","96.94","96.903","96.866","96.829","96.682","96.161","95.563","94.876","94.088","93.19","92.166","91.002","90.305","89.619","88.89","88.116","87.295","86.428","85.511","84.543","83.521","82.448","80.511","78.277","75.861","73.276","70.517","67.599","64.533","61.352","58.067","54.708","53.557","52.714","51.867","51.019","50.17","49.323","48.475","47.628","46.781","45.938","45.626","45.393","45.159","44.927","44.694","44.461","44.228","43.996","43.765","43.533","43.301","43.062","42.813","42.556","42.29","",
"Central African Republic","CAF","Rural population (% of total population)","SP.RUR.TOTL.ZS","79.9","79.249","78.582","77.9","77.197","76.481","75.748","75","74.185","73.355","72.508","71.644","70.762","69.867","68.955","68.029","67.425","67.103","66.779","66.454","66.126","65.798","65.468","65.136","64.802","64.468","64.132","63.794","63.455","63.256","63.175","63.094","63.013","62.932","62.851","62.769","62.688","62.606","62.525","62.443","62.361","62.28","62.198","62.116","62.034","61.934","61.817","61.682","61.53","61.36","61.172","60.966","60.742","60.5","60.241","59.963","59.668","",
"Canada","CAN","Rural population (% of total population)","SP.RUR.TOTL.ZS","30.939","30.332","29.506","28.693","27.893","27.108","26.358","25.845","25.338","24.839","24.346","23.91","24.029","24.149","24.269","24.389","24.497","24.457","24.417","24.377","24.337","24.288","24.126","23.965","23.805","23.646","23.498","23.478","23.458","23.438","23.418","23.38","23.113","22.848","22.586","22.325","22.049","21.66","21.276","20.897","20.522","20.19","20.112","20.033","19.955","19.878","19.787","19.604","19.422","19.242","19.063","18.885","18.707","18.528","18.35","18.172","17.994","",
"Central Europe and the Baltics","CEB","Rural population (% of total population)","SP.RUR.TOTL.ZS","55.4920788609974","54.793334680806","54.133435303982","53.4659072336351","52.7912570196474","52.1196915570427","51.4949028082406","50.9322328641459","50.3613037501923","49.7843423066781","49.219590139543","48.5704335549471","47.8378940632429","47.1055285284582","46.3728255526618","45.6503469146172","44.9388729877712","44.2113137526202","43.4693316103428","42.7868654778495","42.177068838864","41.7133094932602","41.316436677102","40.9184329695409","40.5197873793968","40.1262647972259","39.7419134662103","39.3613863840054","38.9795114740838","38.6878003797967","38.4790055183422","38.2584607783748","38.1797121055688","38.2205897554812","38.248869187809","38.2840373964947","38.3041870795967","38.3383433696185","38.3671091775218","38.4042207730458","38.4325607358728","38.4289790286769","38.3700460674661","38.3293059914949","38.288393065405","38.2394905654943","38.1844774994499","38.1123658050857","38.0350070646192","37.9798402942359","37.9405831667341","37.9004829589211","37.8581526506611","37.8023596024117","37.7307170905411","37.6429705827314","37.5420093582447","",
"Switzerland","CHE","Rural population (% of total population)","SP.RUR.TOTL.ZS","48.981","48.329","47.691","47.054","46.417","45.783","45.149","44.517","43.886","43.258","42.632","42.403","42.46","42.517","42.574","42.631","42.688","42.745","42.802","42.859","42.916","41.88","40.062","38.272","36.511","34.79","33.105","31.463","29.863","28.316","26.816","26.219","26.27","26.321","26.371","26.422","26.473","26.524","26.576","26.627","26.678","26.678","26.64","26.602","26.564","26.526","26.488","26.45","26.412","26.375","26.337","26.299","26.261","26.213","26.156","26.088","26.01","",
"Channel Islands","CHI","Rural population (% of total population)","SP.RUR.TOTL.ZS","61.3","61.564","61.828","62.091","62.354","62.615","62.876","63.136","63.396","63.654","63.912","64.197","64.606","65.011","65.415","65.817","66.217","66.613","67.008","67.401","67.791","68.091","68.11","68.129","68.149","68.168","68.187","68.293","68.398","68.503","68.608","68.738","68.924","69.109","69.294","69.478","69.6","69.584","69.568","69.551","69.535","69.505","69.443","69.381","69.319","69.257","69.195","69.133","69.071","69.008","68.946","68.884","68.811","68.729","68.637","68.535","68.423","",
"Chile","CHL","Rural population (% of total population)","SP.RUR.TOTL.ZS","32.164","31.34","30.565","29.8","29.045","28.304","27.573","26.854","26.146","25.453","24.773","24.117","23.472","22.841","22.222","21.614","21.018","20.435","19.864","19.305","18.757","18.222","17.774","17.641","17.508","17.376","17.245","17.115","16.986","16.857","16.729","16.602","16.436","16.104","15.777","15.455","15.139","14.828","14.523","14.222","13.927","13.637","13.352","13.078","12.813","12.557","12.311","12.074","11.845","11.625","11.414","11.21","11.014","10.825","10.644","10.47","10.303","",
"China","CHN","Rural population (% of total population)","SP.RUR.TOTL.ZS","83.797","83.292","82.774","82.243","81.701","81.914","82.085","82.215","82.344","82.472","82.6","82.708","82.816","82.816","82.708","82.6","82.54","82.48","82.1","81.383","80.642","79.882","79.098","78.455","77.797","77.126","76.441","75.741","75.026","74.299","73.558","72.688","71.8","70.897","69.976","69.039","68.084","67.117","66.133","65.135","64.123","62.907","61.575","60.224","58.856","57.478","56.132","54.801","53.461","52.12","50.774","49.427","48.111","46.832","45.59","44.386","43.222","",
"Cote d'Ivoire","CIV","Rural population (% of total population)","SP.RUR.TOTL.ZS","82.321","81.089","79.79","78.425","76.993","75.5","74.794","74.074","73.341","72.596","71.837","71.066","70.281","69.487","68.679","67.771","66.406","65.017","63.6","63.386","63.171","62.956","62.74","62.524","62.307","62.09","61.873","61.654","61.392","61.024","60.655","60.284","59.912","59.539","59.165","58.79","58.413","58.036","57.658","57.114","56.459","55.805","55.147","54.487","53.825","53.164","52.5","51.734","50.966","50.2","49.443","48.695","47.959","47.234","46.521","45.82","45.131","",
"Cameroon","CMR","Rural population (% of total population)","SP.RUR.TOTL.ZS","86.063","85.512","84.942","84.353","83.745","83.12","82.475","81.81","81.125","80.423","79.7","78.416","77.073","75.676","74.22","72.708","71.322","70.531","69.726","68.909","68.079","67.239","66.387","65.524","64.65","63.768","62.876","62.059","61.489","60.918","60.343","59.765","59.183","58.601","58.015","57.427","56.836","56.245","55.652","55.056","54.458","53.861","53.262","52.662","52.06","51.459","50.857","50.259","49.663","49.072","48.484","47.901","47.323","46.75","46.181","45.619","45.062","",
"Congo, Dem. Rep.","COD","Rural population (% of total population)","SP.RUR.TOTL.ZS","77.7","77.477","77.251","77.024","76.796","76.566","76.334","76.101","75.866","75.63","75.392","75.153","74.911","74.669","74.425","74.179","73.932","73.683","73.433","73.181","72.928","72.673","72.417","72.16","71.9","71.487","71.07","70.65","70.225","69.798","69.367","68.933","68.494","68.054","67.61","67.162","66.711","66.258","65.801","65.341","64.878","64.413","63.945","63.474","63","62.522","62.039","61.552","61.059","60.563","60.063","59.558","59.05","58.539","58.024","57.506","56.985","",
"Congo, Rep.","COG","Rural population (% of total population)","SP.RUR.TOTL.ZS","68.399","67.682","66.955","66.22","65.476","64.727","63.969","63.204","62.431","61.655","60.871","60.081","59.285","58.486","57.643","56.736","55.823","54.909","53.99","53.068","52.143","51.219","50.293","49.367","48.44","47.779","47.358","46.936","46.515","46.095","45.676","45.257","44.838","44.42","44.004","43.587","43.168","42.701","42.234","41.769","41.305","40.844","40.383","39.924","39.467","39.012","38.559","38.107","37.659","37.214","36.772","36.334","35.9","35.469","35.043","34.62","34.202","",
"Colombia","COL","Rural population (% of total population)","SP.RUR.TOTL.ZS","54.967","53.673","52.372","51.068","49.76","48.978","48.216","47.455","46.694","45.937","45.18","44.426","43.673","42.925","42.189","41.461","40.735","40.015","39.299","38.587","37.879","37.178","36.481","35.79","35.104","34.426","33.846","33.309","32.775","32.248","31.724","31.204","30.689","30.18","29.801","29.484","29.168","28.854","28.543","28.233","27.925","27.62","27.317","27.016","26.716","26.419","26.124","25.831","25.54","25.251","24.964","24.679","24.397","24.117","23.839","23.564","23.292","",
"Comoros","COM","Rural population (% of total population)","SP.RUR.TOTL.ZS","87.449","86.652","85.811","84.926","83.996","83.022","82","81.66","81.315","80.965","80.61","80.25","79.885","79.516","79.141","78.761","78.375","77.986","77.59","77.19","76.785","76.351","75.905","75.452","74.994","74.531","74.062","73.587","73.107","72.622","72.131","71.634","71.565","71.61","71.654","71.699","71.743","71.787","71.832","71.876","71.92","71.964","72.008","72.053","72.097","72.127","72.145","72.149","72.14","72.118","72.082","72.034","71.971","71.896","71.807","71.704","71.588","",
"Cabo Verde","CPV","Rural population (% of total population)","SP.RUR.TOTL.ZS","83.321","83.052","82.776","82.497","82.213","81.927","81.637","81.343","81.046","80.745","80.441","80.1","79.728","79.351","78.969","78.581","78.188","77.791","77.388","76.98","76.482","75.005","73.465","71.867","70.208","68.5","66.115","63.645","61.098","58.496","55.88","54.956","54.027","53.098","52.166","51.232","50.296","49.363","48.428","47.495","46.565","45.709","44.854","44.003","43.154","42.311","41.471","40.637","39.806","38.984","38.167","37.376","36.611","35.873","35.16","34.474","33.813","",
"Costa Rica","CRI","Rural population (% of total population)","SP.RUR.TOTL.ZS","65.746","65.671","65.596","65.394","64.803","64.209","63.61","63.007","62.399","61.788","61.173","60.555","59.932","59.345","58.998","58.651","58.302","57.954","57.604","57.253","56.901","56.55","56.197","55.844","55.458","54.555","53.647","52.737","51.824","50.912","49.998","49.084","48.17","47.259","46.349","45.441","44.535","43.635","42.738","41.846","40.951","39.593","38.249","36.923","35.615","34.331","33.068","31.828","30.613","29.427","28.266","27.134","26.06","25.044","24.085","23.179","22.325","",
"Caribbean small states","CSS","Rural population (% of total population)","SP.RUR.TOTL.ZS","68.4063366194992","68.1851146245198","67.9464837358579","67.6905516144053","67.4238257721826","67.1597622494509","66.8827107530234","66.5947513701825","66.3020859617828","66.0152442107564","65.7366403314736","65.4686069643738","65.1192281681115","64.6893949414892","64.2686654220743","63.8511260131053","63.4342172432568","63.0210413527528","62.6081026987236","62.196073576721","61.7989123962577","61.6213361602746","61.433732288471","61.366408064244","61.2901662592594","61.2054686071779","61.1119007819901","61.0103574832887","60.9023527102236","60.7902356631968","60.6585454389803","60.4397633479863","60.2324996875543","60.0228391243409","59.8098262542606","59.5908363435067","59.3661326459724","59.1369119655071","58.9049521471093","58.6741176964798","58.4612705200721","58.3562974159584","58.2977744012795","58.2460301837585","58.1925299836683","58.147154417554","58.1004188925901","58.0527377047099","58.0056678092299","57.9608070687455","57.9168647912343","57.8564944121672","57.7913459145288","57.7184387259639","57.6349090362698","57.5385327376409","57.429503427796","",
